Mod_ID,Modal,Modal_Slug,Brand_ID,Body_Type,Status_Modal
2066,Onix,onix,20,Sedan,Publish
2067,Groove,groove,20,"crossover SUV",Publish
2068,Groove,groove,20,"crossover SUV",Publish
2069,Spark,spark,20,Hatchback,Publish
2070,Aveo,aveo,20,,Publish
2071,Spark,spark,20,Hatchback,Publish
2072,Aveo,aveo,20,,Publish
2073,Captiva,captiva,20,SUV,Publish
2074,Captiva,captiva,20,SUV,Publish
2075,Captiva,captiva,20,SUV,Publish
2076,Captiva,captiva,20,SUV,Publish
2077,Malibu,malibu,20,Sedan,Publish
2078,Equinox,equinox,20,Crossover,Publish
2079,Equinox,equinox,20,Crossover,Publish
2080,Malibu,malibu,20,Sedan,Publish
2081,Malibu,malibu,20,Sedan,Publish
2082,Malibu,malibu,20,Sedan,Publish
2083,Impala,impala,20,,Publish
2084,Equinox,equinox,20,Crossover,Publish
2085,Impala,impala,20,,Publish
2086,Traverse,traverse,20,SUV,Publish
2087,Traverse,traverse,20,SUV,Publish
2088,Malibu,malibu,20,Sedan,Publish
2089,Impala,impala,20,,Publish
2090,Silverado,silverado,20,"Pick up Truck",Publish
2091,Silverado,silverado,20,"Pick up Truck",Publish
2092,"Camaro Coupe",camaro-coupe,20,Coupe,Publish
2093,Traverse,traverse,20,SUV,Publish
2094,Silverado,silverado,20,"Pick up Truck",Publish
2095,Blazer,blazer,20,"Crossover SUV",Publish
2096,Traverse,traverse,20,SUV,Publish
2097,"Bolt EV",bolt-ev,20,Hatchback,Publish
2098,Blazer,blazer,20,"Crossover SUV",Publish
2099,"Camaro Coupe",camaro-coupe,20,Coupe,Publish
2100,Silverado,silverado,20,"Pick up Truck",Publish
2101,Tahoe,tahoe,20,SUV,Publish
2102,Silverado,silverado,20,"Pick up Truck",Publish
2103,Suburban,suburban,20,SUV,Publish
2104,Traverse,traverse,20,SUV,Publish
2105,Tahoe,tahoe,20,SUV,Publish
2106,Silverado,silverado,20,"Pick up Truck",Publish
2107,Suburban,suburban,20,SUV,Publish
2108,"Camaro Coupe",camaro-coupe,20,Coupe,Publish
2109,Silverado,silverado,20,"Pick up Truck",Publish
2110,Tahoe,tahoe,20,SUV,Publish
2111,Tahoe,tahoe,20,SUV,Publish
2112,Tahoe,tahoe,20,SUV,Publish
2113,Suburban,suburban,20,SUV,Publish
2114,"Camaro Coupe",camaro-coupe,20,Coupe,Publish
2115,Corvette,corvette,20,Coupe,Publish
2116,Corvette,corvette,20,Coupe,Publish
2117,Corvette,corvette,20,Coupe,Publish
2118,Pacifica,pacifica,85,MPV,Publish
2119,300,300,85,SUV,Publish
2120,300,300,85,SUV,Publish
2121,300,300,85,SUV,Publish
2122,Pacifica,pacifica,85,MPV,Publish
2123,Pacifica,pacifica,85,MPV,Publish
2124,300,300,85,SUV,Publish
2125,300,300,85,SUV,Publish
2126,C4,c4,44,Hatchback,Publish
2127,C4,c4,44,Hatchback,Publish
2128,C4,c4,44,Hatchback,Publish
2129,"C3 Aircross",c3-aircross,44,"compact SUV",Publish
2130,"C3 Aircross",c3-aircross,44,"compact SUV",Publish
2131,"C3 Aircross",c3-aircross,44,"compact SUV",Publish
2132,"C5 Aircross",c5-aircross,44,SUV,Publish
2133,"C5 Aircross",c5-aircross,44,SUV,Publish
2134,SpaceTourer,spacetourer,44,minivan,Publish
2135,"C5 Aircross",c5-aircross,44,SUV,Publish
2136,SpaceTourer,spacetourer,44,minivan,Publish
2137,Sixty,sixty,88,SUV,Publish
2138,Sixteen,sixteen,88,Coupe,Publish
2139,Charger,charger,76,Sedan,Publish
2140,Charger,charger,76,Sedan,Publish
2141,Durango,durango,76,SUV,Publish
2142,Charger,charger,76,Sedan,Publish
2143,Durango,durango,76,SUV,Publish
2144,Challenger,challenger,76,Coupe,Publish
2145,Durango,durango,76,SUV,Publish
2146,Durango,durango,76,SUV,Publish
2147,Charger,charger,76,Sedan,Publish
2148,Challenger,challenger,76,Coupe,Publish
2149,Challenger,challenger,76,Coupe,Publish
2150,Charger,charger,76,Sedan,Publish
2151,Challenger,challenger,76,Coupe,Publish
2152,G60s,g60s,36,"Compact SUV",Publish
2153,G60s,g60s,36,"Compact SUV",Publish
2154,"Domy X5",domy-x5,36,SUV,Publish
2155,"Domy X7",domy-x7,36,SUV,Publish
2156,G70s,g70s,36,SUV,Publish
2157,VX,vx,62,SUV,Publish
2158,VX,vx,62,SUV,Publish
2159,VX,vx,62,SUV,Publish
2160,TXL,txl,62,SUV,Publish
2161,TXL,txl,62,SUV,Publish
2162,TXL,txl,62,SUV,Publish
2163,RX,rx,62,SUV,Publish
2164,LX,lx,62,SUV,Publish
2165,LX,lx,62,SUV,Publish
2166,LX,lx,62,SUV,Publish
2167,"296 GTB",296-gtb,58,Coupe,Publish
2168,"296 GTS",296-gts,58,Convertible,Publish
2169,Purosangue,purosangue,58,SUV,Publish
2170,"Portofino M",portofino-m,58,Convertible,Publish
2171,Roma,roma,58,Coupe,Publish
2172,"F8 Tributo",f8-tributo,58,Coupe,Publish
2173,"F8 Spider",f8-spider,58,Convertible,Publish
2174,"812 Superfast",812-superfast,58,Coupe,Publish
2175,"812 GTS",812-gts,58,Convertible,Publish
2176,"SF90 Stradale",sf90-stradale,58,Coupe,Publish
2177,"SF90 Spider",sf90-spider,58,Coupe,Publish
2178,500e,500e,21,Hatchback,Publish
2179,500,500,21,Hatchback,Publish
2180,500,500,21,Hatchback,Publish
2181,500X,500x,21,Hatchback,Publish
2182,Fiorino,fiorino,21,,Publish
2183,Traveller,traveller,73,,Publish
2184,Traveller,traveller,73,,Publish
2185,Bronco,bronco,23,SUV,Publish
2186,Bronco,bronco,23,SUV,Publish
2187,Bronco,bronco,23,SUV,Publish
2188,Bronco,bronco,23,SUV,Publish
2189,Explorer,explorer,23,SUV,Publish
2190,Explorer,explorer,23,SUV,Publish
2191,Figo,figo,23,Hatchback,Publish
2192,"Figo Sedan",figo-sedan,23,Sedan,Publish
2193,Edge,edge,23,suv,Publish
2194,Mustang,mustang,23,Coupe,Publish
2195,Mustang,mustang,23,Coupe,Publish
2196,F-150,f-150,23,"Pick up Truck",Publish
2197,F-150,f-150,23,"Pick up Truck",Publish
2198,F-150,f-150,23,"Pick up Truck",Publish
2199,"Expedition EL",expedition-el,23,SUV,Publish
2200,"Bronco 2-door",bronco-2-door,23,SUV,Publish
2201,"Bronco 2-door",bronco-2-door,23,SUV,Publish
2202,Territory,territory,23,SUV,Publish
2203,Territory,territory,23,SUV,Publish
2204,Territory,territory,23,SUV,Publish
2205,"Ranger Raptor",ranger-raptor,23,"Pick up Truck",Publish
2206,"Bronco Raptor",bronco-raptor,23,SUV,Publish
2207,Everest,everest,23,SUV,Publish
2208,Everest,everest,23,SUV,Publish
2209,Everest,everest,23,SUV,Publish
2210,Escort,escort,23,Sedan,Publish
2211,EcoSport,ecosport,23,"Compact SUV",Publish
2212,EcoSport,ecosport,23,"Compact SUV",Publish
2213,EcoSport,ecosport,23,"Compact SUV",Publish
2214,Escape,escape,23,"Compact SUV",Publish
2215,Escape,escape,23,"Compact SUV",Publish
2216,Ranger,ranger,23,"Pick up Truck",Publish
2217,Taurus,taurus,23,Sedan,Publish
2218,Ranger,ranger,23,"Pick up Truck",Publish
2219,Ranger,ranger,23,"Pick up Truck",Publish
2220,Taurus,taurus,23,Sedan,Publish
2221,Ranger,ranger,23,"Pick up Truck",Publish
2222,Transit,transit,23,,Publish
2223,Ranger,ranger,23,"Pick up Truck",Publish
2224,Edge,edge,23,suv,Publish
2225,Ranger,ranger,23,"Pick up Truck",Publish
2226,Ranger,ranger,23,"Pick up Truck",Publish
2227,Edge,edge,23,suv,Publish
2228,Ranger,ranger,23,"Pick up Truck",Publish
2229,Taurus,taurus,23,Sedan,Publish
2230,Explorer,explorer,23,SUV,Publish
2231,Ranger,ranger,23,"Pick up Truck",Publish
2232,Transit,transit,23,,Publish
2233,Explorer,explorer,23,SUV,Publish
2234,Edge,edge,23,suv,Publish
2235,Transit,transit,23,,Publish
2236,Edge,edge,23,suv,Publish
2237,Expedition,expedition,23,SUV,Publish
2238,Explorer,explorer,23,SUV,Publish
2239,Mustang,mustang,23,Coupe,Publish
2240,"Super Duty",super-duty,23,"Pick up Truck",Publish
2241,Mustang,mustang,23,Coupe,Publish
2242,F-150,f-150,23,"Pick up Truck",Publish
2243,F-150,f-150,23,"Pick up Truck",Publish
2244,Expedition,expedition,23,SUV,Publish
2245,Expedition,expedition,23,SUV,Publish
2246,Expedition,expedition,23,SUV,Publish
2247,"F-150 Raptor",f-150-raptor,23,"Pick up Truck",Publish
2248,"F-150 Raptor",f-150-raptor,23,"Pick up Truck",Publish
2249,"Expedition EL",expedition-el,23,SUV,Publish
2250,F-150,f-150,23,"Pick up Truck",Publish
2251,"F-150 Raptor",f-150-raptor,23,"Pick up Truck",Publish
2252,"F-150 Raptor",f-150-raptor,23,"Pick up Truck",Publish
2253,Mustang,mustang,23,Coupe,Publish
2254,"T5 Evo",t5-evo,64,SUV,Publish
2255,U-Tour,u-tour,64,MPV,Publish
2256,View,view,48,,Publish
2257,View,view,48,,Publish
2258,GS8,gs8,7,SUV,Publish
2259,GS8,gs8,7,SUV,Publish
2260,GS8,gs8,7,SUV,Publish
2261,GA6,ga6,7,Sedan,Publish
2262,"GE3 EV",ge3-ev,7,SUV,Publish
2263,GN6,gn6,7,MPV,Publish
2264,EMPOW,empow,7,Sedan,Publish
2265,EMKOO,emkoo,7,SUV,Publish
2266,EMZOOM,emzoom,7,SUV,Publish
2267,GS3,gs3,7,SUV,Publish
2268,GS3,gs3,7,SUV,Publish
2269,GS4,gs4,7,Crossover,Publish
2270,GA8,ga8,7,Sedan,Publish
2271,GS5,gs5,7,"Compact SUV",Publish
2272,GS5,gs5,7,"Compact SUV",Publish
2273,GN8,gn8,7,MPV,Publish
2274,GA8,ga8,7,Sedan,Publish
2275,GN8,gn8,7,MPV,Publish
2276,GS8,gs8,7,SUV,Publish
2277,Coolray,coolray,1,"Crossover SUV",Publish
2278,Coolray,coolray,1,"Crossover SUV",Publish
2279,Coolray,coolray,1,"Crossover SUV",Publish
2280,Coolray,coolray,1,"Crossover SUV",Publish
2281,Starray,starray,1,SUV,Publish
2282,Emegrand,emegrand,1,Sedan,Publish
2283,Monjaro,monjaro,1,SUV,Publish
2284,Azkarra,azkarra,1,SUV,Publish
2285,Okavango,okavango,1,SUV,Publish
2286,Tugella,tugella,1,"Crossover SUV",Publish
2287,Binray,binray,1,Sedan,Publish
2288,"Geometry C",geometry-c,1,SUV,Publish
2289,"Geometry C",geometry-c,1,SUV,Publish
2290,EC7,ec7,1,Sedan,Publish
2291,"Emgrand X7 Sport",emgrand-x7-sport,1,SUV,Publish
2292,"GS Sport",gs-sport,1,SUV,Publish
2293,"Emgrand X7 Sport",emgrand-x7-sport,1,SUV,Publish
2294,"Emgrand X7 Sport",emgrand-x7-sport,1,SUV,Publish
2295,"Emgrand X7 Sport",emgrand-x7-sport,1,SUV,Publish
2296,GV80,gv80,26,SUV,Publish
2297,GV80,gv80,26,SUV,Publish
2298,G90,g90,26,Sedan,Publish
2299,GV70,gv70,26,SUV,Publish
2300,GV70,gv70,26,SUV,Publish
2301,GV70,gv70,26,SUV,Publish
2302,G80,g80,26,Sedan,Publish
2303,G70,g70,26,Sedan,Publish
2304,G70,g70,26,Sedan,Publish
2305,G80,g80,26,Sedan,Publish
2306,G80,g80,26,Sedan,Publish
2307,GV80,gv80,26,SUV,Publish
2308,"Sierra HD",sierra-hd,10,"Pick up Truck",Publish
2309,"Sierra HD Denali",sierra-hd-denali,10,"Pick up Truck",Publish
2310,Terrain,terrain,10,SUV,Publish
2311,"Hummer EV SUV",hummer-ev-suv,10,SUV,Publish
2312,"Hummer EV SUV",hummer-ev-suv,10,SUV,Publish
2313,"Hummer EV SUV",hummer-ev-suv,10,SUV,Publish
2314,"Hummer EV SUV",hummer-ev-suv,10,SUV,Publish
2315,"Hummer EV Pickup",hummer-ev-pickup,10,"Pick up Truck",Publish
2316,"Hummer EV Pickup",hummer-ev-pickup,10,"Pick up Truck",Publish
2317,"Hummer EV Pickup",hummer-ev-pickup,10,"Pick up Truck",Publish
2318,"Hummer EV Pickup",hummer-ev-pickup,10,"Pick up Truck",Publish
2319,Terrain,terrain,10,SUV,Publish
2320,Terrain,terrain,10,SUV,Publish
2321,Acadia,acadia,10,SUV,Publish
2322,"Terrain Denali",terrain-denali,10,SUV,Publish
2323,Sierra,sierra,10,"Pick up Truck",Publish
2324,Acadia,acadia,10,SUV,Publish
2325,Sierra,sierra,10,"Pick up Truck",Publish
2326,Sierra,sierra,10,"Pick up Truck",Publish
2327,Sierra,sierra,10,"Pick up Truck",Publish
2328,"Acadia Denali",acadia-denali,10,SUV,Publish
2329,Yukon,yukon,10,SUV,Publish
2330,Yukon,yukon,10,SUV,Publish
2331,Sierra,sierra,10,"Pick up Truck",Publish
2332,Sierra,sierra,10,"Pick up Truck",Publish
2333,"Yukon XL",yukon-xl,10,SUV,Publish
2334,"Sierra Denali",sierra-denali,10,"Pick up Truck",Publish
2335,"Sierra Denali",sierra-denali,10,"Pick up Truck",Publish
2336,"Wingle 6",wingle-6,37,,Publish
2337,"King Kong",king-kong,37,"Pick up Truck",Publish
2338,"King Kong",king-kong,37,"Pick up Truck",Publish
2339,"King Kong",king-kong,37,"Pick up Truck",Publish
2340,"Wingle 5",wingle-5,37,"Pick up Truck",Publish
2341,"Wingle 7",wingle-7,37,"Pick up Truck",Publish
2342,"Wingle 7",wingle-7,37,"Pick up Truck",Publish
2343,"Wingle 7",wingle-7,37,"Pick up Truck",Publish
2344,POER,poer,37,"Pick up Truck",Publish
2345,POER,poer,37,"Pick up Truck",Publish
2346,"H6 GT",h6-gt,11,SUV,Publish
2347,Jolion,jolion,11,SUV,Publish
2348,Jolion,jolion,11,SUV,Publish
2349,Jolion,jolion,11,SUV,Publish
2350,Dargo,dargo,11,Crossover,Publish
2351,H2,h2,11,,Publish
2352,H6,h6,11,SUV,Publish
2353,"H6 HEV",h6-hev,11,SUV,Publish
2354,H9,h9,11,Sedan,Publish
2355,Civic,civic,17,Sedan,Publish
2356,Civic,civic,17,Sedan,Publish
2357,HR-V,hr-v,17,"Crossover SUV",Publish
2358,HR-V,hr-v,17,"Crossover SUV",Publish
2359,HR-V,hr-v,17,"Crossover SUV",Publish
2360,CR-V,cr-v,17,"Crossover SUV",Publish
2361,Pilot,pilot,17,SUV,Publish
2362,Pilot,pilot,17,SUV,Publish
2363,Pilot,pilot,17,SUV,Publish
2364,ZR-V,zr-v,17,"crossover SUV",Publish
2365,"Civic Type R",civic-type-r,17,Sedan,Publish
2366,City,city,17,Sedan,Publish
2367,City,city,17,Sedan,Publish
2368,City,city,17,Sedan,Publish
2369,Civic,civic,17,Sedan,Publish
2370,Accord,accord,17,Sedan,Publish
2371,"Odyssey J",odyssey-j,17,MPV,Publish
2372,Accord,accord,17,Sedan,Publish
2373,Accord,accord,17,Sedan,Publish
2374,"Odyssey J",odyssey-j,17,MPV,Publish
2375,Accord,accord,17,Sedan,Publish
2376,Accord,accord,17,Sedan,Publish
2377,Odyssey,odyssey,17,MPV,Publish
2378,Odyssey,odyssey,17,MPV,Publish
2379,Odyssey,odyssey,17,MPV,Publish
2380,H5,h5,9,SUV,Publish
2381,H9,h9,9,Sedan,Publish
2382,H9,h9,9,Sedan,Publish
2383,H9,h9,9,Sedan,Publish
2384,HS5,hs5,9,SUV,Publish
2385,HS5,hs5,9,SUV,Publish
2386,HS5,hs5,9,SUV,Publish
2387,L5,l5,9,Sedan,Publish
2388,E-HS3,e-hs3,9,SUV,Publish
2389,E-HS3,e-hs3,9,SUV,Publish
2390,E-QM5,e-qm5,9,Sedan,Publish
2391,E-HS9,e-hs9,9,SUV,Publish
2392,HS3,hs3,9,SUV,Publish
2393,H5,h5,9,SUV,Publish
2394,HS5,hs5,9,SUV,Publish
2395,H7,h7,9,Sedan,Publish
2396,H7,h7,9,Sedan,Publish
2397,HS7,hs7,9,SUV,Publish
2398,HS7,hs7,9,SUV,Publish
2399,H9,h9,9,Sedan,Publish
2400,"Ioniq 5",ioniq-5,13,Hatchback,Publish
2401,"Ioniq 5",ioniq-5,13,Hatchback,Publish
2402,Tucson,tucson,13,SUV,Publish
2403,Tucson,tucson,13,SUV,Publish
2404,i10,i10,13,Hatchback,Publish
2405,i10,i10,13,Hatchback,Publish
2406,"Santa Fe",santa-fe,13,SUV,Publish
2407,"Santa Fe",santa-fe,13,SUV,Publish
2408,"Santa Fe",santa-fe,13,SUV,Publish
2409,Kona,kona,13,"Crossover SUV",Publish
2410,Ioniq,ioniq,13,Hatchback,Publish
2411,Staria,staria,13,MPV,Publish
2412,Staria,staria,13,MPV,Publish
2413,Staria,staria,13,MPV,Publish
2414,Staria,staria,13,MPV,Publish
2415,Staria,staria,13,MPV,Publish
2416,Staria,staria,13,MPV,Publish
2417,Venue,venue,13,"Compact SUV",Publish
2418,Venue,venue,13,"Compact SUV",Publish
2419,Venue,venue,13,"Compact SUV",Publish
2420,"Grand i10",grand-i10,13,Hatchback,Publish
2421,Accent,accent,13,Sedan,Publish
2422,Kona,kona,13,"Crossover SUV",Publish
2423,Elantra,elantra,13,Sedan,Publish
2424,Elantra,elantra,13,Sedan,Publish
2425,Elantra,elantra,13,Sedan,Publish
2426,Creta,creta,13,SUV,Publish
2427,Creta,creta,13,SUV,Publish
2428,Veloster,veloster,13,Hatchback,Publish
2429,Kona,kona,13,"Crossover SUV",Publish
2430,Elantra,elantra,13,Sedan,Publish
2431,Veloster,veloster,13,Hatchback,Publish
2432,Creta,creta,13,SUV,Publish
2433,Kona,kona,13,"Crossover SUV",Publish
2434,Tucson,tucson,13,SUV,Publish
2435,Tucson,tucson,13,SUV,Publish
2436,H1,h1,13,minivan,Publish
2437,H1,h1,13,minivan,Publish
2438,Sonata,sonata,13,Sedan,Publish
2439,Kona,kona,13,"Crossover SUV",Publish
2440,Veloster,veloster,13,Hatchback,Publish
2441,H1,h1,13,minivan,Publish
2442,Sonata,sonata,13,Sedan,Publish
2443,Sonata,sonata,13,Sedan,Publish
2444,H1,h1,13,minivan,Publish
2445,H1,h1,13,minivan,Publish
2446,Azera,azera,13,Sedan,Publish
2447,Azera,azera,13,Sedan,Publish
2448,Sonata,sonata,13,Sedan,Publish
2449,H1,h1,13,minivan,Publish
2450,"Santa Fe",santa-fe,13,SUV,Publish
2451,"Veloster N",veloster-n,13,Hatchback,Publish
2452,Palisade,palisade,13,SUV,Publish
2453,"Grand Santa Fe",grand-santa-fe,13,SUV,Publish
2454,Palisade,palisade,13,SUV,Publish
2455,Palisade,palisade,13,SUV,Publish
2456,"Grenadier Station Wagen",grenadier-station-wagen,68,SUV,Publish
2457,"Grenadier Station Wagen",grenadier-station-wagen,68,SUV,Publish
2458,"Grenadier Station Wagen",grenadier-station-wagen,68,SUV,Publish
2459,"Grenadier QuarterMaster",grenadier-quartermaster,68,"Pick up Truck",Publish
2460,"Grenadier QuarterMaster",grenadier-quartermaster,68,"Pick up Truck",Publish
2461,"Grenadier QuarterMaster",grenadier-quartermaster,68,"Pick up Truck",Publish
2462,QX60,qx60,15,SUV,Publish
2463,QX60,qx60,15,SUV,Publish
2464,QX60,qx60,15,SUV,Publish
2465,QX55,qx55,15,Crossover,Publish
2466,QX55,qx55,15,Crossover,Publish
2467,QX55,qx55,15,Crossover,Publish
2468,"Q60 Coupe",q60-coupe,15,Coupe,Publish
2469,"Q60 Coupe",q60-coupe,15,Coupe,Publish
2470,"Q60 Coupe",q60-coupe,15,Coupe,Publish
2471,Q30,q30,15,SUV,Publish
2472,Q50,q50,15,Sedan,Publish
2473,QX30,qx30,15,,Publish
2474,Q50,q50,15,Sedan,Publish
2475,QX70,qx70,15,,Publish
2476,Q50,q50,15,Sedan,Publish
2477,QX30,qx30,15,,Publish
2478,QX50,qx50,15,SUV,Publish
2479,Q70,q70,15,,Publish
2480,QX50,qx50,15,SUV,Publish
2481,QX50,qx50,15,SUV,Publish
2482,Q50,q50,15,Sedan,Publish
2483,QX50,qx50,15,SUV,Publish
2484,Q70,q70,15,,Publish
2485,QX50,qx50,15,SUV,Publish
2486,QX80,qx80,15,SUV,Publish
2487,QX80,qx80,15,SUV,Publish
2488,QX80,qx80,15,SUV,Publish
2489,QX80,qx80,15,SUV,Publish
2490,QX80,qx80,15,SUV,Publish
2491,QX80,qx80,15,SUV,Publish
2492,D-MAX,d-max,82,"Pick up Truck",Publish
2493,MU-X,mu-x,82,SUV,Publish
2494,D-MAX,d-max,82,"Pick up Truck",Publish
2495,D-MAX,d-max,82,"Pick up Truck",Publish
2496,D-MAX,d-max,82,"Pick up Truck",Publish
2497,MU-X,mu-x,82,SUV,Publish
2498,D-MAX,d-max,82,"Pick up Truck",Publish
2499,M4,m4,24,MPV,Publish
2500,M4,m4,24,MPV,Publish
2501,T8,t8,24,"Pick up Truck",Publish
2502,"J7 Sportback",j7-sportback,24,Sedan,Publish
2503,JS4,js4,24,SUV,Publish
2504,JS4,js4,24,SUV,Publish
2505,Sunray,sunray,24,,Publish
2506,JS6,js6,24,SUV,Publish
2507,S3,s3,24,SUV,Publish
2508,S7,s7,24,SUV,Publish
2509,"F-Type Coupe",f-type-coupe,27,Coupe,Publish
2510,"F-Type Coupe",f-type-coupe,27,Coupe,Publish
2511,E-Pace,e-pace,27,SUV,Publish
2512,E-Pace,e-pace,27,SUV,Publish
2513,E-Pace,e-pace,27,SUV,Publish
2514,E-Pace,e-pace,27,SUV,Publish
2515,"F-Type Convertible",f-type-convertible,27,Convertible,Publish
2516,"F-Type Convertible",f-type-convertible,27,Convertible,Publish
2517,F-Pace,f-pace,27,SUV,Publish
2518,I-Pace,i-pace,27,SUV,Publish
2519,E-Pace,e-pace,27,SUV,Publish
2520,F-Pace,f-pace,27,SUV,Publish
2521,F-Pace,f-pace,27,SUV,Publish
2522,XE,xe,27,Sedan,Publish
2523,XF,xf,27,Sedan,Publish
2524,"F-Type Coupe",f-type-coupe,27,Coupe,Publish
2525,XJ,xj,27,Sedan,Publish
2526,I-Pace,i-pace,27,SUV,Publish
2527,I-Pace,i-pace,27,SUV,Publish
2528,XJ,xj,27,Sedan,Publish
2529,XJ,xj,27,Sedan,Publish
2530,F-Pace,f-pace,27,SUV,Publish
2531,"Wrangler Unlimited",wrangler-unlimited,25,SUV,Publish
2532,"Grand Cherokee",grand-cherokee,25,SUV,Publish
2533,"Grand Wagoneer",grand-wagoneer,25,SUV,Publish
2534,"Wrangler Unlimited",wrangler-unlimited,25,SUV,Publish
2535,Renegade,renegade,25,SUV,Publish
2536,Compass,compass,25,SUV,Publish
2537,Renegade,renegade,25,SUV,Publish
2538,Renegade,renegade,25,SUV,Publish
2539,Cherokee,cherokee,25,SUV,Publish
2540,Renegade,renegade,25,SUV,Publish
2541,Cherokee,cherokee,25,SUV,Publish
2542,Compass,compass,25,SUV,Publish
2543,Cherokee,cherokee,25,SUV,Publish
2544,Cherokee,cherokee,25,SUV,Publish
2545,"Grand Cherokee",grand-cherokee,25,SUV,Publish
2546,"Grand Cherokee",grand-cherokee,25,SUV,Publish
2547,"Wrangler Unlimited",wrangler-unlimited,25,SUV,Publish
2548,"Grand Cherokee L",grand-cherokee-l,25,SUV,Publish
2549,"Grand Cherokee",grand-cherokee,25,SUV,Publish
2550,Gladiator,gladiator,25,"Pick up Truck",Publish
2551,Gladiator,gladiator,25,"Pick up Truck",Publish
2552,"Wrangler Unlimited",wrangler-unlimited,25,SUV,Publish
2553,Wrangler,wrangler,25,SUV,Publish
2554,"Grand Cherokee",grand-cherokee,25,SUV,Publish
2555,"Grand Cherokee",grand-cherokee,25,SUV,Publish
2556,"Grand Cherokee",grand-cherokee,25,SUV,Publish
2557,X70,x70,54,SUV,Publish
2558,X95,x95,54,SUV,Publish
2559,X70s,x70s,54,SUV,Publish
2560,"X70 Plus",x70-plus,54,SUV,Publish
2561,Dashing,dashing,54,SUV,Publish
2562,T2,t2,54,SUV,Publish
2563,X90,x90,54,SUV,Publish
2564,"X90 Plus",x90-plus,54,SUV,Publish
2565,"Grand Avenue",grand-avenue,77,"Pick up Truck",Publish
2566,"X3 Pro",x3-pro,70,SUV,Publish
2567,E5,e5,70,Sedan,Publish
2568,"X3 Pro",x3-pro,70,SUV,Publish
2569,Optima,optima,39,Sedan,Publish
2570,Optima,optima,39,Sedan,Publish
2571,"Rio Hatchback",rio-hatchback,39,Hatchback,Publish
2572,Carens,carens,39,MPV,Publish
2573,Carens,carens,39,MPV,Publish
2574,"Rio Sedan",rio-sedan,39,Sedan,Publish
2575,"Rio Sedan",rio-sedan,39,Sedan,Publish
2576,Mohave,mohave,39,SUV,Publish
2577,Mohave,mohave,39,SUV,Publish
2578,Sonet,sonet,39,"Compact SUV",Publish
2579,Sonet,sonet,39,"Compact SUV",Publish
2580,Sonet,sonet,39,"Compact SUV",Publish
2581,Carnival,carnival,39,MPV,Publish
2582,K8,k8,39,Sedan,Publish
2583,K8,k8,39,Sedan,Publish
2584,EV9,ev9,39,SUV,Publish
2585,EV9,ev9,39,SUV,Publish
2586,EV9,ev9,39,SUV,Publish
2587,EV5,ev5,39,SUV,Publish
2588,Pegas,pegas,39,Sedan,Publish
2589,Picanto,picanto,39,Hatchback,Publish
2590,Pegas,pegas,39,Sedan,Publish
2591,Picanto,picanto,39,Hatchback,Publish
2592,"Rio Hatchback",rio-hatchback,39,Hatchback,Publish
2593,"Rio Sedan",rio-sedan,39,Sedan,Publish
2594,Soul,soul,39,SUV,Publish
2595,Cerato,cerato,39,Sedan,Publish
2596,Sonet,sonet,39,"Compact SUV",Publish
2597,Cerato,cerato,39,Sedan,Publish
2598,Seltos,seltos,39,SUV,Publish
2599,Seltos,seltos,39,SUV,Publish
2600,Seltos,seltos,39,SUV,Publish
2601,K5,k5,39,Sedan,Publish
2602,K5,k5,39,Sedan,Publish
2603,Cerato,cerato,39,Sedan,Publish
2604,Soul,soul,39,SUV,Publish
2605,Sportage,sportage,39,SUV,Publish
2606,Seltos,seltos,39,SUV,Publish
2607,Sportage,sportage,39,SUV,Publish
2608,K5,k5,39,Sedan,Publish
2609,K5,k5,39,Sedan,Publish
2610,Niro,niro,39,SUV,Publish
2611,Cadenza,cadenza,39,,Publish
2612,Sportage,sportage,39,SUV,Publish
2613,Sorento,sorento,39,SUV,Publish
2614,Cadenza,cadenza,39,,Publish
2615,Sportage,sportage,39,SUV,Publish
2616,Carnival,carnival,39,MPV,Publish
2617,Telluride,telluride,39,SUV,Publish
2618,Sorento,sorento,39,SUV,Publish
2619,Sorento,sorento,39,SUV,Publish
2620,Stinger,stinger,39,Sedan,Publish
2621,Cadenza,cadenza,39,,Publish
2622,Cadenza,cadenza,39,,Publish
2623,Telluride,telluride,39,SUV,Publish
2624,Telluride,telluride,39,SUV,Publish
2625,Stinger,stinger,39,Sedan,Publish
2626,K900,k900,39,,Publish
2627,K900,k900,39,,Publish
2628,"Panel Van",panel-van,80,,Publish
2629,"Wide Body Passenger Van",wide-body-passenger-van,80,,Publish
2630,"Aventador SVJ 63 Roadster",aventador-svj-63-roadster,31,Roadster,Publish
2631,Huracan,huracan,31,Coupe,Publish
2632,Huracan,huracan,31,Coupe,Publish
2633,Urus,urus,31,SUV,Publish
2634,Urus,urus,31,SUV,Publish
2635,Huracan,huracan,31,Coupe,Publish
2636,Huracan,huracan,31,Coupe,Publish
2637,Huracan,huracan,31,Coupe,Publish
2638,Huracan,huracan,31,Coupe,Publish
2639,"Aventador S",aventador-s,31,Coupe,Publish
2640,"Aventador S Roadster",aventador-s-roadster,31,Roadster,Publish
2641,"Aventador Ultimae",aventador-ultimae,31,Coupe,Publish
2642,"Aventador Ultimae",aventador-ultimae,31,Coupe,Publish
